4.977392301117251894e-02,5.443432731677397274e-02,9.726274175890720422e-03,3.094766018948724717e-02,-3.762095300193477043e-02,-2.694274543370181463e-02,5.205701026995251945e-02,-5.358141091708255865e-03,-4.293464790991598917e-03,4.407427037952718618e-02,-5.874233358977597186e-03,7.534543710067871138e-03,2.679388603348965142e-02,2.053373622230199314e-02,9.481894696057964131e-03,1.581840192388087388e-02,2.964528563997422678e-02,-4.133102731865087587e-02,3.935397284449049932e-02,-7.313782297850209002e-02,1.197261918824012519e-02,1.085635517015089493e-02,-3.276199024111942776e-02,1.877367806536874364e-02,-3.226913276558890376e-02,4.705066600136074279e-02,-1.084151231248241254e-02,-3.378189840568144447e-02,-7.131562730757329271e-02,-2.841384043457056714e-03,8.139837473730093809e-02,7.509767168678855697e-04,3.030337217740611960e-02,-4.826749954645297570e-04,-1.121818052649085906e-02,7.139639160580501728e-03,-2.003486914197730867e-02,9.827733324783748461e-03,4.094014953786338090e-02,-8.027770118367208441e-02,1.956312032343207261e-02,-7.364183300782035924e-02,4.436240240978103766e-02,-3.868469387632655215e-02,-4.293460806121647544e-02,1.001785827679332191e-02,-2.987997971297252572e-02,-3.953592562796574145e-02,4.737647931489288866e-02,-2.658912234733209340e-02,3.549079996362512063e-02,-3.874452231212405576e-03,-5.316229393358675587e-02,-3.743647626249229504e-02,3.470081430916979737e-02,-4.241454108110606636e-02,2.060902792027887245e-02,7.054879318688402068e-02,-2.100179154205605511e-02,-2.150116771034325108e-02,1.399924620997454634e-02,1.580792901767314948e-02,-6.802238249078542895e-03,3.259615583656397947e-02
-1.073782826415905188e-02,-1.165741678756460238e-02,3.789646762125936652e-02,-4.955282446820787751e-02,1.223425916137652579e-02,-3.151939429523673702e-02,2.581013040382401993e-02,1.867635215312212979e-02,4.195101049506822638e-02,-3.853201168639652785e-02,2.590138041132549699e-03,-9.264213444156718658e-03,3.048484311611356426e-02,-1.095701968424496291e-02,9.572054606327590545e-03,-1.950197852238292825e-02,-1.192935730689809529e-02,2.040728983705501418e-02,2.318267057652561094e-02,-2.901917981507479150e-02,1.959438222958784063e-04,2.150192761952700315e-02,2.664175321844467707e-03,-7.400222600610294188e-02,4.560616634604785363e-03,-4.823611669925378237e-02,3.035196096715435041e-02,-4.924023460579704525e-02,3.469896822083362586e-02,-2.264763645489029781e-02,3.297776337715774969e-02,-3.846307715131119104e-02,2.113759878650751933e-02,8.135867848963576274e-03,-4.692170766303697255e-02,4.281199655725200642e-02,1.689756066441865405e-03,3.492085508171066666e-02,-4.751146088703182141e-02,-4.139926025660847775e-02,1.238253014643569266e-02,-8.182190942336430017e-03,-7.089841354486155212e-02,9.566580334963818710e-03,1.118201365837953598e-02,-6.669889131009010957e-03,5.784020674567143250e-02,-1.118778950209075446e-02,-2.874043056491523002e-03,-3.290510922785036280e-03,-1.721483700437694388e-03,-1.486559164707710289e-02,6.341427775809881789e-03,8.441699271759272628e-04,2.458140759938737263e-02,-6.002971715336315184e-02,-2.080498535183987821e-02,-5.567220806870796374e-02,-5.240455193042652809e-03,7.413683150011951550e-02,5.230066652779076508e-02,-5.768806919598395283e-03,-7.111372217831928196e-03,2.603536557342049293e-02
2.167223513954823558e-02,1.665998842851830128e-03,4.293232090449231562e-03,3.775424943942174566e-02,-2.078035532676345346e-02,4.916585894293126757e-02,-3.838921879247175761e-02,-2.730909789991373821e-02,-1.464103357605636355e-02,-2.670804187558288925e-03,-4.325269944149519319e-02,-2.692851070037320660e-02,3.832534015159739377e-02,-1.865556860871908987e-02,2.897860610428668049e-02,2.652424379855463071e-03,-8.167264725175198137e-02,-3.700948810534509387e-02,7.340538236295940377e-02,-1.526666713868418852e-02,-2.977433456874537324e-02,2.446412307767489858e-02,-1.180957232338057314e-02,2.559001504079959702e-02,6.724669996308828279e-02,-6.300795763221220475e-04,-2.692702667437045505e-02,3.018405498158503383e-02,1.147936008502498800e-02,-1.767768403017494494e-02,3.345454623535120981e-03,9.952191007237452813e-03,1.625900745469745570e-02,5.337873251992083373e-02,1.361344423356206611e-02,-1.480261277795318769e-02,1.140441052390211117e-02,1.896847301351525794e-02,-1.339003296333635996e-02,-3.865255116924302264e-02,-7.742832421057486980e-02,-7.694872902139885534e-03,-7.820387290411089098e-03,6.269993205313397107e-03,-6.482513327460390912e-03,-3.447563944765342364e-02,3.590128140717474547e-02,-3.167705737755394796e-02,6.255604123331624800e-02,2.238297236154545081e-02,-3.988988277490433144e-04,-6.040612168298134521e-02,6.282529532867327238e-02,-1.373167570708580185e-02,4.301278953650645824e-03,5.446901911070892860e-02,-1.781070297746677189e-02,-6.356668727606959446e-02,-2.634017505704334614e-02,3.477671291246529905e-02,7.121616327133904051e-03,3.648209520393760983e-03,-2.180078547171080371e-03,-6.336088596507606467e-03
1.859425455691679496e-02,-2.257194322178562168e-02,4.630775947634917754e-03,-6.213003796661365277e-03,-1.354392673614074685e-02,-3.542754225802709385e-03,-5.357279229414856417e-03,-6.121095261712438187e-03,1.721715627494447079e-02,4.004648349572035443e-02,4.762981627521029743e-02,1.018453849913367008e-02,8.358835427569303103e-03,1.625115508787861388e-02,2.613353751141212974e-02,-1.313581292551320792e-02,-8.886016316110694965e-03,5.467613079365464535e-02,-1.270318417490596055e-02,2.288097937164611326e-03,6.723571282652650305e-02,2.714019157225510195e-02,-3.428985716623039748e-02,2.967035616693774330e-02,2.574277901937330887e-02,2.075857380867825175e-02,1.270870168234755626e-02,-1.590331789704246476e-02,6.299584684581123473e-02,4.327036699309349393e-02,4.085114818947628568e-02,1.294308983242889455e-02,-3.577608217370284449e-02,9.818959701652441377e-03,-8.978400086289875515e-03,-2.284595016991223387e-02,7.472357855233949415e-03,5.143392251431928852e-02,2.862420186771714656e-02,3.392775396722545050e-02,-2.605504484739860557e-02,1.309877566941046109e-02,-4.015049671134476861e-02,-6.686183142852382411e-02,-1.746297111750340358e-02,8.202769731659021943e-03,3.936399138462757380e-02,-2.027076049705784852e-02,6.927952669208610643e-03,-7.119383261074080371e-02,5.872861373512481414e-03,-8.028690510669549184e-04,-2.953050754915366796e-02,2.485526356446865134e-03,-6.076638469616809507e-02,7.828029454436884194e-02,-2.704552871473270628e-02,-1.857636378887804821e-02,1.494482158103360714e-02,-2.367350090258445519e-02,-4.906324642766130006e-02,-2.438651171776313713e-05,1.945715851022020854e-02,-2.771763394831056743e-03
6.484535363041527868e-03,4.398040053674160538e-02,7.324248497974303503e-03,-6.613147413247301432e-02,-1.388206253049866813e-02,-8.506734599283876166e-04,-2.885945868360707128e-02,-2.157777855906323206e-02,-2.466705972428193810e-02,-4.358696641339631500e-02,-2.502694957528190517e-02,7.394534921323070442e-02,2.019665924203536966e-02,-8.947007765021443640e-03,-6.408157498218822190e-02,-2.010566636168461055e-02,8.175648696861386941e-03,-8.639801490152530447e-03,6.512490960481102757e-03,-1.666425811241935631e-02,9.325019036407615133e-03,-1.231923133039714013e-02,2.796215807884262425e-02,2.434177455461542308e-02,2.110692384943334277e-02,2.917492019002405207e-02,4.967452330563633389e-02,4.852388753004231725e-02,9.357064392635916841e-03,2.372551413878117368e-02,-1.863982959016913243e-02,2.202911438320044601e-02,1.450160168325639529e-02,5.681758878585480704e-03,3.542472448843025923e-02,3.379308838255792868e-02,1.260981159668759718e-02,1.601237109179261611e-02,2.037515747687932560e-02,-3.097968041615822149e-02,-2.443797447201256912e-02,5.262718576289716899e-03,-1.995741154341315257e-02,2.294235874750142831e-02,-5.710009030525318302e-02,4.367588768117912530e-03,-4.919223627198887616e-02,6.096770749167670228e-02,8.982945243793549750e-02,-3.696709985468211307e-02,-3.127693243074223389e-02,3.320680860763937023e-03,-5.801216184806021886e-02,-9.543892747590551617e-02,-2.343267169827700780e-02,-1.792675677167844539e-02,4.057631887072206400e-02,-2.789914445413049868e-03,3.550816914380666017e-02,-9.252919724928683129e-03,2.424985450954790164e-02,1.933906955294809743e-02,-9.493578023816914499e-03,-2.316882786255621343e-02
6.660959106456916350e-03,-7.542511848587611645e-02,-1.957489451110656573e-02,7.792111546767117869e-02,2.223724973501896296e-02,4.898181482775721546e-02,5.400679379720287054e-02,-4.734779831465679711e-02,-6.059314012260186982e-02,8.417227066655368073e-02,6.929078683029311903e-03,3.180540586983777313e-02,-7.337680430726412507e-04,-3.830099396576012311e-02,-5.007486938429216161e-02,-1.825126262282855336e-02,1.036984938283547555e-02,-6.128063637024756122e-02,-1.950647290352633748e-02,6.486243597567111288e-03,-3.233727400977137734e-02,-8.157669646194054200e-03,-6.296315239638362871e-02,-2.323925686517702011e-02,-2.609656373704042839e-02,-2.496033881031495955e-02,-4.547594667670459140e-02,-1.388296605735125228e-02,8.885707687995186496e-03,1.737846749496494217e-02,1.368561382523276332e-02,2.315360496088229858e-02,-2.866824760137602277e-02,-2.531543846477256592e-03,1.228594978135570150e-02,3.582653400556521511e-02,-1.350522487941011388e-02,-6.846734752285482326e-03,1.903821478261692388e-02,-5.298304890650197552e-02,-2.996442103323120748e-02,2.851519665509645238e-02,6.832698823743162120e-02,-7.671316040966320859e-02,-3.670420002873444297e-03,-1.410867411629599354e-02,2.955695074811518289e-02,2.356247975793774024e-03,-7.325407960844564428e-03,2.038059653888444137e-02,-4.784473622307380131e-02,-7.188554526267293410e-02,1.413419090408046114e-02,1.080459440662357579e-02,-1.009188221558995902e-02,4.986921150444798695e-02,-4.976383539848281551e-02,-3.171901843249399361e-02,7.433850579336302722e-02,-6.510609197030847728e-02,2.808764063794509658e-02,5.052367736770624861e-03,-2.043586693063133633e-02,-3.431511348254395743e-02
7.541284910869121283e-02,8.430626932419540975e-03,1.473209772948598680e-02,6.931100086474645261e-02,2.423002073121209229e-02,1.053870275021232678e-02,-3.986325815468307054e-02,5.208979386115775850e-02,2.103533353719118371e-02,3.460532547941290449e-02,3.969407755729936066e-02,1.775924333674523334e-02,-6.243486222540765157e-02,7.072193617424243732e-03,-5.302263325388573839e-02,9.078080110233845146e-03,-6.419348125196555621e-02,6.265492146451183408e-02,-1.130076639047752419e-04,-6.475615974537181352e-02,7.270482299174909659e-03,3.766763187865724422e-02,-5.738438041331764619e-03,-2.712568069592057388e-02,-4.450438581855543051e-03,5.133388102802077801e-02,-7.985047469045502416e-03,4.643903491150954549e-03,-3.345294010528379602e-02,-6.219710291032874705e-03,3.484540449006567897e-02,3.109339350224753565e-02,1.004351738558985872e-02,-1.309670007289405469e-01,1.118046580007004374e-02,5.706681302284150742e-02,-1.041310695762314061e-02,-4.307944946224057797e-02,-1.086433738113451453e-02,-6.742861235292490520e-03,4.301234733441138686e-02,3.260802811036522808e-02,-1.230632086288380340e-02,2.173923495532414582e-02,-8.857126645390817066e-03,-3.517505359167207024e-03,5.106188305586518289e-02,5.612464097540478813e-02,3.500164619933782140e-02,-1.055147876460233239e-02,2.485062642481941989e-02,6.349656445036810752e-03,-2.051090399066070671e-02,-1.258815890047326400e-02,-3.741549526102353612e-02,3.106890138586889533e-03,2.227343207492842037e-02,1.714097979015773154e-02,2.520625829728774525e-02,2.099193362318591688e-02,-1.229762107822312232e-02,-3.809239451125080028e-02,1.503544906916888871e-02,1.867939744126739451e-02
-4.344957714407480381e-02,-3.981399508853269292e-02,1.237360746380390675e-02,2.017556839558874889e-03,-4.432472913439353818e-02,-3.191908190395514270e-03,6.370578851152834676e-02,-9.072933290757574307e-03,-5.461592649680616779e-02,4.533152096431766753e-02,6.597296981236495939e-02,-4.257406122869141635e-02,-3.298528423188982345e-02,8.948772219724690502e-02,3.145990978061504600e-02,1.072836537357754610e-01,-6.031774104873394160e-02,2.117427753144824829e-02,-6.008709581629396654e-03,2.407924157856657088e-02,5.134631181345902101e-02,2.145248263598221322e-02,-2.367308403045386214e-02,-2.659259940809714784e-02,-2.502428566493097167e-02,-7.581041708149865305e-03,1.703720218858090565e-02,-1.651264593302628064e-02,2.117099447451101235e-02,-4.366295899222954330e-02,-3.743953300272441411e-03,1.455634762117814784e-02,-3.585683728820681510e-02,-3.946686038147290826e-02,-5.454146571331630611e-02,4.720222974449923142e-02,-2.930971806925622772e-02,-4.123451192836389417e-02,5.670174755943269834e-02,-3.437216499906550066e-02,8.739071896729146832e-03,-3.926638705440356480e-02,-8.785619726431428966e-02,-2.859234040438006497e-02,1.845201143044154432e-02,-2.506716508418838432e-02,-7.542002856996814220e-02,-2.903222507368262775e-02,1.938075316046640462e-02,1.817461637803309549e-02,-7.758116618712216674e-03,5.857021068279472803e-03,-2.194042802919644528e-02,2.627285431659909590e-02,1.029685262617124897e-02,-4.365740053300653373e-02,-6.672366217049679332e-03,-3.846796220453271159e-02,-7.589883078981631004e-02,4.331480992065174507e-02,8.724109850337143438e-03,-2.828425194552718763e-02,-1.497151591548953956e-02,4.173484530284597011e-02
-3.426052059777185549e-02,-5.491574910519707309e-02,2.902011640751337232e-02,6.803837048199003201e-02,-6.287182115029391061e-03,-4.589449243401595713e-02,-3.081083577062806306e-02,-1.032336401086106185e-02,8.956827544397379104e-02,2.098821669059284731e-02,-6.346820472409442360e-02,-4.342643989017378608e-02,-2.156127117386505768e-02,1.107297536314186780e-02,-3.112174610835312383e-02,-1.914227186712089482e-02,-2.595567858888343793e-02,9.368350698546860228e-03,-5.508688047567023016e-02,2.206121600958692655e-02,2.582984590612669162e-02,2.840027323935954973e-02,1.438590314553425675e-02,2.083327404342963374e-02,2.117671527656679858e-03,-1.256928211039151123e-02,2.130306971068321800e-02,2.016577737778774485e-02,5.253462268923553974e-02,-7.162734695172502490e-03,5.029496180856577597e-03,-2.400227019197884171e-02,9.951946783228320451e-03,-3.503035490560305748e-02,3.684350571427116861e-03,-4.309568836676398035e-02,2.020570349168254384e-02,7.435679079435504775e-03,-6.324758860198653396e-03,2.533534836805210327e-02,-3.580741821810539544e-02,3.151050600908833488e-02,-4.995909191248152498e-02,-2.885383592859039337e-02,-3.660308661597153068e-02,-1.899676573067634678e-04,-3.477735640747378360e-03,2.764316980177002753e-02,3.598432543536959211e-02,-9.578326536999005880e-03,-5.596778886402655612e-02,-1.425452421990445508e-02,1.826423564941845323e-02,1.529799284527908268e-02,5.540919651657036978e-04,5.339865207512678458e-02,-1.389556711369497460e-02,-2.528816185885220807e-02,-3.472919095832167208e-02,-5.901582811257166661e-02,2.384751820947917777e-03,8.290268554470997531e-02,-1.220027666307473696e-02,-2.761741549424490128e-02
-7.271097050022258534e-02,-4.949820387107744255e-04,-4.161264591523666095e-02,-1.045594484244897343e-02,-7.645016603149577816e-02,2.913764569907930507e-02,4.101576106317064707e-02,5.425807761740900764e-02,6.371032399172815719e-02,2.572369293617237859e-03,2.512565294604122285e-02,-2.189997491338210520e-02,-4.532122995606567561e-02,-2.977813541427588861e-02,5.050905979095042519e-02,-1.070476599831605112e-02,5.080213573846389941e-02,-1.850480611286298843e-02,-1.227777836996733762e-02,1.551725058968076582e-02,1.393143229376037941e-02,8.488388094398524944e-03,-3.572818800565808611e-02,2.473697828064526719e-02,2.087869544856138168e-02,2.260762579353323143e-02,1.780307525019712150e-02,-6.054240950084668893e-02,-2.785588550163311042e-02,-6.171864816413996299e-03,4.095996912657550587e-02,-3.445355069115562524e-02,1.742794351970643196e-02,2.995271216392102892e-02,2.902150855772454158e-02,-2.605599910815377049e-02,-4.652269571561214179e-02,-5.071353788767499031e-03,8.353969153799460298e-03,-3.232078955900991729e-02,1.447227153854910991e-02,-3.591160689557040125e-02,-3.505330808893428879e-02,-3.340206342896132746e-02,-2.010219179944798540e-02,1.361592048592357926e-02,3.903273009730991172e-02,-3.743709487414898646e-02,-2.589175966605859747e-02,9.171534540967987703e-02,1.751358446757634788e-02,3.164303797510107687e-03,-5.561459835163062339e-03,-4.484326395192559517e-02,-4.796202084009626790e-03,-7.232831501204862665e-03,-1.493417318387671791e-02,-4.496482026949881472e-02,-1.013827910761545305e-02,-3.220954617284176730e-02,6.178718893800992130e-03,-4.965896349600638394e-03,-1.271749295703869347e-03,-1.394783315554141111e-02
